filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean,look_away_level,looking_away,frequent_looking_away,face_not_visible,excessive_head_movement,noticeable_fidgeting,distracted_by_offscreen_activity,camera_or_video_issue,reading_from_screen_or_notes,looking_down_frequently,body_out_of_frame,poor_lighting,background_distraction_visible,hand_to_face_or_hair,annotation_quality,notes
sample19.mp4,51.00,54.00,3.0,7,0.7143,1.0,0.5,2,1,0.8,0.918,0.5882,1.808,13.4037,0.7599,2.6467,83.0646,1.19,0,0.0,0.62,0.0723,0.7768,0.0893,0.6241,0.9627,0.2161,0.1822,0.5,0.2034,-177.9631,16.3054,0.7143,114.0826,1,1,0,,,,,,,,,,,,clear,
sample19.mp4,159.00,162.00,3.0,7,0.4286,1.0,1.0,4,4,1.6,1.5816,1.3038,-0.1883,8.8798,0.2552,1.3478,4.3077,18.84,1,20.0,0.601,0.0142,0.9018,0.0268,0.6241,0.9627,0.2161,0.1822,0.0,0.0681,-177.9631,16.3054,1.0,356.8746,1,1,0,,,,,,,,,,,,clear,
sample19.mp4,174.00,177.00,3.0,8,0.5,1.0,0.6667,3,2,1.4,3.8558,2.9097,1.4818,11.658,1.015,2.375,39.4136,2.47,1,20.0,0.6239,0.0269,1.1637,0.5125,0.6241,0.9627,0.2161,0.1822,0.6667,0.4113,-177.9631,16.3054,0.5,96.1727,1,1,0,,,,,,,,,,,,clear,
sample19.mp4,177.00,180.00,3.0,7,0.4286,1.0,0.0,4,0,1.6,2.8473,2.1914,-7.8191,4.3701,3.0444,1.4787,3.473,22.36,1,20.0,0.6823,0.0265,0.9736,0.2145,0.6241,0.9627,0.2161,0.1822,0.5,0.1823,-177.9631,16.3054,1.0,355.9617,0,0,0,,,,,,,,,,,,clear,
sample19.mp4,189.00,192.00,3.0,7,1.0,1.0,0.0,0,0,0.0,1.506,1.8961,14.1341,4.7033,0.7324,1.0331,42.2726,2.31,0,0.0,,,,,0.6241,0.9627,0.2161,0.1822,0.0,,-177.9631,16.3054,0.1429,55.1239,0,0,0,,,,,,,,,,,,clear,
sample1.mp4,15.00,18.00,3.0,9,0.8889,1.0,1.0,9,9,0.02,5.7128,3.745,-8.6971,9.4437,8.0001,1.9636,19.3749,4.91,1,20.0,0.6098,0.0257,0.8086,0.1224,0.6171,0.8288,0.2417,0.1893,0.1111,0.0977,-174.9838,-23.4001,0.6667,53.4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,45.00,48.00,3.0,9,0.6667,1.0,0.6667,9,6,1.0,3.1417,2.4724,-2.4942,16.992,10.3069,3.0558,4.8316,17.15,0,0.0,0.6402,0.0554,0.7482,0.0284,0.6171,0.8288,0.2417,0.1893,0.0,0.0961,-174.9838,-23.4001,0.6667,22.3016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,66.00,69.00,3.0,9,0.6667,1.0,0.7778,9,7,1.0,4.136,2.2677,-13.0751,10.8663,10.3177,2.0271,33.2895,2.92,2,40.0,0.6263,0.0425,0.921,0.2182,0.6171,0.8288,0.2417,0.1893,0.2222,0.1405,-174.9838,-23.4001,0.4444,49.0825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,69.00,72.00,3.0,9,0.8889,1.0,0.8889,9,8,0.33,5.5305,3.6492,-15.4715,6.7324,6.6352,2.4993,33.0802,2.93,1,20.0,0.604,0.0257,0.7884,0.0497,0.6171,0.8288,0.2417,0.1893,0.0,0.0601,-174.9838,-23.4001,0.3333,47.4393,1,1,0,,,,,,,,,,,,clear,
sample1.mp4,84.00,87.00,3.0,9,0.4444,1.0,0.7778,9,7,1.42,2.6741,2.7513,-9.3214,16.0774,9.3906,1.4218,95.1568,1.04,1,20.0,0.6202,0.0509,0.903,0.1531,0.6171,0.8288,0.2417,0.1893,0.2222,0.1284,-174.9838,-23.4001,0.4444,126.5505,2,1,1,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,105.00,108.00,3.0,9,0.7778,1.0,0.6667,9,6,0.67,4.9707,3.4949,-13.7805,8.2872,5.7226,1.6778,34.0159,2.86,3,60.0,0.6286,0.0405,0.8343,0.0617,0.6171,0.8288,0.2417,0.1893,0.0,0.068,-174.9838,-23.4001,0.3333,48.9414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,114.00,117.00,3.0,9,0.7778,1.0,0.875,8,7,0.67,2.3536,1.8637,-1.4297,11.1686,6.3508,1.3985,49.201,1.99,3,60.0,0.621,0.0173,0.8784,0.0692,0.6171,0.8288,0.2417,0.1893,0.0,0.0787,-174.9838,-23.4001,0.7778,202.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,117.00,120.00,3.0,9,0.7778,1.0,0.8889,9,8,0.67,4.3855,3.3895,-10.3596,11.0356,6.8895,1.2208,49.6159,1.98,2,40.0,0.6078,0.0237,0.8299,0.0739,0.6171,0.8288,0.2417,0.1893,0.0,0.0703,-174.9838,-23.4001,0.5556,88.4462,1,1,0,,,,,,,,,,,,clear,
sample1.mp4,123.00,126.00,3.0,9,0.8889,1.0,0.7778,9,7,0.33,2.5565,2.4317,-11.5242,13.769,6.2077,1.4122,80.2038,1.23,2,40.0,0.6166,0.0349,0.8505,0.047,0.6171,0.8288,0.2417,0.1893,0.0,0.0579,-174.9838,-23.4001,0.4444,160.7629,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample1.mp4,132.00,135.00,3.0,9,0.6667,1.0,0.2222,9,2,1.0,7.502,4.5079,-23.9339,8.826,9.1798,3.2184,34.768,2.8,1,20.0,0.6888,0.0562,0.7332,0.0895,0.6171,0.8288,0.2417,0.1893,0.3333,0.1399,-174.9838,-23.4001,0.3333,82.3182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,138.00,141.00,3.0,9,0.6667,1.0,0.7778,9,7,1.0,4.2934,3.3306,-1.1885,14.9344,5.2537,2.0403,66.6219,1.48,1,20.0,0.6317,0.0245,0.7797,0.1383,0.6171,0.8288,0.2417,0.1893,0.1111,0.1272,-174.9838,-23.4001,0.7778,96.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,144.00,147.00,3.0,9,0.5556,1.0,0.6667,9,6,1.33,12.8334,23.8748,-13.9043,7.9078,10.6432,3.6094,22.4617,4.26,1,20.0,0.6325,0.0447,0.8252,0.159,0.6171,0.8288,0.2417,0.1893,0.3333,0.1434,-174.9838,-23.4001,0.4444,91.1724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,147.00,150.00,3.0,9,0.8889,1.0,0.5556,9,5,0.33,6.0061,3.1078,-21.5768,8.7088,7.8474,2.1962,32.3163,3.0,0,0.0,0.643,0.0442,0.7033,0.0846,0.6171,0.8288,0.2417,0.1893,0.2222,0.1378,-174.9838,-23.4001,0.1111,45.3089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,159.00,162.00,3.0,9,0.6667,1.0,0.6667,9,6,0.83,5.2026,2.2546,-9.1165,9.4094,12.9815,1.4674,33.827,2.87,1,20.0,0.6316,0.0579,0.7385,0.1169,0.6171,0.8288,0.2417,0.1893,0.3333,0.1346,-174.9838,-23.4001,0.5556,123.6942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,162.00,165.00,3.0,9,0.5556,1.0,0.6667,9,6,1.33,5.4949,3.1335,-18.0985,8.8871,6.1472,3.7384,63.9623,1.54,2,40.0,0.632,0.0465,0.8677,0.2078,0.6171,0.8288,0.2417,0.1893,0.3333,0.1507,-174.9838,-23.4001,0.2222,81.4334,1,1,0,,,,,,,,,,,,clear,
sample1.mp4,168.00,171.00,3.0,9,0.5556,1.0,0.4444,9,4,1.33,3.5505,2.9332,-14.5749,9.3452,10.5366,1.5532,34.9065,2.79,1,20.0,0.6343,0.0581,0.7877,0.2311,0.6171,0.8288,0.2417,0.1893,0.4444,0.196,-174.9838,-23.4001,0.4444,49.6272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,186.00,189.00,3.0,9,0.6667,1.0,0.3333,9,3,1.0,4.8092,3.621,-16.6714,9.2833,8.355,1.2739,32.8271,2.96,2,40.0,0.6562,0.042,0.7615,0.1399,0.6171,0.8288,0.2417,0.1893,0.4444,0.1372,-174.9838,-23.4001,0.5556,85.9109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,204.00,207.00,3.0,9,0.2222,1.0,0.4444,9,4,2.33,3.7569,2.8109,8.8749,12.7398,8.5084,2.1388,19.3605,4.91,0,0.0,0.6678,0.0555,0.6973,0.0721,0.6171,0.8288,0.2417,0.1893,0.2222,0.1564,-174.9838,-23.4001,0.8889,173.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,216.00,219.00,3.0,9,0.2222,1.0,0.1111,9,1,2.22,3.8597,4.3162,-1.807,13.0033,9.9628,3.6713,49.2792,1.99,2,40.0,0.7137,0.0414,0.7364,0.1099,0.6171,0.8288,0.2417,0.1893,0.3333,0.1604,-174.9838,-23.4001,0.7778,96.0177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,219.00,222.00,3.0,9,0.6667,1.0,0.4444,9,4,0.89,5.1836,2.4939,-9.2767,10.494,8.9364,1.3904,33.3306,2.91,2,40.0,0.6611,0.0312,0.7851,0.126,0.6171,0.8288,0.2417,0.1893,0.3333,0.1268,-174.9838,-23.4001,0.5556,52.8888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,246.00,249.00,3.0,9,0.3333,1.0,0.5,8,4,1.91,9.8913,4.8075,-16.2552,6.3065,8.5322,0.8956,17.7867,5.32,0,0.0,0.6524,0.0384,0.5656,0.0464,0.6171,0.8288,0.2417,0.1893,1.0,0.2684,-174.9838,-23.4001,0.4444,49.2443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,261.00,264.00,3.0,9,0.5556,1.0,0.5556,9,5,1.26,6.8804,2.2081,-19.5077,8.3368,6.7363,1.8391,4.123,19.52,1,20.0,0.6579,0.0335,0.7125,0.1324,0.6171,0.8288,0.2417,0.1893,0.3333,0.1536,-174.9838,-23.4001,0.1111,6.7057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample1.mp4,267.00,270.00,3.0,9,0.5556,1.0,0.2222,9,2,1.33,4.3848,2.8074,-6.1608,19.5648,5.6103,1.2098,4.2722,18.97,1,20.0,0.697,0.0525,0.8215,0.1346,0.6171,0.8288,0.2417,0.1893,0.1111,0.1344,-174.9838,-23.4001,0.5556,20.6668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample20.mp4,123.00,126.00,3.0,9,0.0,1.0,0.3333,9,3,2.88,9.8864,0.8928,17.028,3.436,0.7775,1.7425,1.1064,47.47,1,20.0,0.6744,0.0405,1.318,0.2654,0.7019,1.338,0.2289,0.2239,0.4444,0.2277,169.5314,14.4155,0.0,3.5312,1,1,0,,,,,,,,,,,,clear,
sample21.mp4,24.00,27.00,3.0,9,0.0,1.0,0.0,9,0,3.0,7.3394,2.7588,5.9178,4.1277,1.2639,2.082,3.2502,23.53,2,40.0,0.7242,0.0395,1.4815,0.2525,0.7126,1.3044,0.2432,0.2312,0.2222,0.1944,175.4386,-15.6352,1.0,21.9504,0,0,0,,,,,,,,,,,,clear,
sample21.mp4,42.00,45.00,3.0,9,0.2222,1.0,0.0,9,0,2.33,6.0835,3.1039,3.2531,12.6925,-1.05,4.3539,33.7334,2.88,2,40.0,0.7372,0.0277,1.3583,0.2124,0.7126,1.3044,0.2432,0.2312,0.2222,0.1577,175.4386,-15.6352,0.7778,93.4074,0,0,0,,,,,,,,,,,,clear,
sample21.mp4,81.00,84.00,3.0,9,0.4444,1.0,0.125,8,1,1.67,9.1967,3.2673,-13.5474,5.0146,8.7115,7.0185,3.9496,20.2,3,60.0,0.7163,0.0786,1.3594,0.2101,0.7126,1.3044,0.2432,0.2312,0.375,0.1776,175.4386,-15.6352,0.0,6.997,0,0,0,,,,,,,,,,,,clear,
sample21.mp4,171.00,174.00,3.0,9,0.0,1.0,0.0,5,0,3.0,2.5116,0.9907,12.9877,6.7151,-3.2457,3.0891,32.7498,2.96,2,40.0,0.7685,0.0294,1.24,0.1996,0.7126,1.3044,0.2432,0.2312,0.6,0.2108,175.4386,-15.6352,1.0,64.2561,1,1,0,,,,,,,,,,,,clear,
sample21.mp4,210.00,213.00,3.0,9,0.8889,1.0,0.0,9,0,0.33,6.5003,3.4168,-6.7741,10.4733,-1.2815,3.171,18.9071,5.02,1,20.0,0.6959,0.0189,1.3153,0.0999,0.7126,1.3044,0.2432,0.2312,0.0,0.0913,175.4386,-15.6352,0.3333,49.0187,0,0,0,,,,,,,,,,,,clear,
sample24.mp4,93.00,96.00,3.0,9,0.4444,1.0,0.0,5,0,1.67,5.8605,4.0226,8.5454,6.5185,0.5154,2.6332,32.6017,2.98,1,20.0,0.778,0.0539,0.9375,0.1518,0.7404,0.9749,0.2822,0.1235,0.4,0.1474,175.2632,8.1306,0.3333,83.5962,0,0,0,,,,,,,,,,,,clear,
sample24.mp4,114.00,117.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,5.0792,0.9656,2.1325,5.453,-3.12,1.4731,2.5403,28.25,0,0.0,0.7673,0.027,0.9634,0.1492,0.7404,0.9749,0.2822,0.1235,0.375,0.1412,175.2632,8.1306,0.1111,6.5917,0,0,0,,,,,,,,,,,,clear,
sample25.mp4,24.00,27.00,3.0,8,0.125,1.0,0.3333,3,1,2.6,8.0204,0.9416,-13.3991,16.5071,2.0876,2.899,8.5,10.53,1,20.0,0.6728,0.0269,0.9206,0.0632,0.7378,0.9566,0.5699,0.2084,0.0,0.1007,173.0016,-23.0989,0.25,11.6701,0,0,0,,,,,,,,,,,,clear,
sample25.mp4,99.00,102.00,3.0,7,0.7143,1.0,0.0,6,0,0.8,8.8741,1.6365,-12.2459,12.6277,3.7547,2.8346,6.1855,13.92,1,20.0,0.7376,0.0308,0.9194,0.0876,0.7378,0.9566,0.5699,0.2084,0.0,0.0892,173.0016,-23.0989,0.2857,11.3481,0,0,0,,,,,,,,,,,,clear,
sample26.mp4,81.00,84.00,3.0,9,0.5556,1.0,0.0,4,0,1.33,2.7474,1.5095,4.555,9.2238,6.1319,2.3527,20.1983,4.72,2,40.0,0.7716,0.0108,1.003,0.09,0.7287,1.1757,0.1806,0.1674,0.5,0.1791,176.0287,8.5393,0.3333,47.5589,2,1,1,,,,,,,,,,,,clear,
sample26.mp4,276.00,279.00,3.0,9,0.3333,1.0,0.0,5,0,2.0,2.6852,1.3688,0.5274,9.9536,-2.0474,3.113,33.9154,2.86,3,60.0,0.7673,0.0984,1.31,0.1365,0.7287,1.1757,0.1806,0.1674,0.4,0.1731,176.0287,8.5393,0.4444,87.4131,1,1,0,,,,,,,,,,,,clear,
sample28.mp4,6.00,9.00,3.0,9,1.0,1.0,0.0,0,0,0.0,2.4364,1.684,-2.4534,11.6528,2.2472,4.0665,33.6749,2.88,0,0.0,,,,,0.7285,1.0938,0.1194,0.1194,0.0,,177.9601,-8.6738,0.6667,127.2149,0,0,0,,,,,,,,,,,,clear,
sample28.mp4,30.00,33.00,3.0,9,0.7778,1.0,0.0,2,0,0.67,2.639,1.9672,-4.2568,6.5878,0.0138,2.9209,47.7434,2.05,1,20.0,0.7884,0.0314,1.3125,0.3125,0.7285,1.0938,0.1194,0.1194,0.5,0.3314,177.9601,-8.6738,0.4444,161.644,0,0,0,,,,,,,,,,,,clear,
sample28.mp4,168.00,171.00,3.0,9,0.2222,1.0,0.0,0,0,2.17,1.9975,1.1663,11.5702,8.0369,-4.5946,2.4772,19.2796,4.93,0,0.0,,,,,0.7285,1.0938,0.1194,0.1194,0.0,,177.9601,-8.6738,0.8889,57.3863,0,0,0,,,,,,,,,,,,clear,
sample28.mp4,267.00,270.00,3.0,9,1.0,1.0,0.0,0,0,0.0,1.5584,1.4634,-8.7349,6.7709,3.8418,0.7811,16.9119,5.58,0,0.0,,,,,0.7285,1.0938,0.1194,0.1194,0.0,,177.9601,-8.6738,0.2222,43.8116,1,1,0,,,,,,,,,,,,clear,
sample29.mp4,12.00,15.00,3.0,9,1.0,1.0,0.0,9,0,0.0,0.8976,0.4472,0.4553,4.0855,-2.8876,1.2772,62.1526,1.58,3,60.0,0.7045,0.0213,0.9888,0.0655,0.691,0.99,0.3125,0.2776,0.0,0.0578,-178.2522,-0.3324,0.2222,82.096,0,0,0,,,,,,,,,,,,clear,
sample29.mp4,135.00,138.00,3.0,9,0.6667,1.0,0.0,9,0,1.0,0.8479,0.4712,5.1081,2.4076,-1.0541,1.5294,45.991,2.13,1,20.0,0.6925,0.0246,1.113,0.0607,0.691,0.99,0.3125,0.2776,0.3333,0.1249,-178.2522,-0.3324,0.2222,84.0685,0,0,0,,,,,,,,,,,,clear,
sample29.mp4,177.00,180.00,3.0,9,0.5556,1.0,0.3333,9,3,1.33,1.5944,0.735,-1.2807,4.7696,-2.0023,0.6396,2.8534,25.95,1,20.0,0.6599,0.0185,1.0782,0.1065,0.691,0.99,0.3125,0.2776,0.3333,0.1149,-178.2522,-0.3324,0.0,3.7618,0,0,0,,,,,,,,,,,,clear,
sample2.mp4,9.00,12.00,3.0,9,1.0,1.0,1.0,9,9,0.0,2.5158,2.4516,-4.4895,9.9198,0.4163,0.7948,78.0033,1.27,1,20.0,0.5935,0.0325,0.6084,0.0262,0.5773,0.6179,0.5375,0.1626,0.0,0.0391,-176.9417,-8.3395,0.4444,125.4781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,36.00,39.00,3.0,9,0.7778,1.0,0.375,8,3,0.34,1.3087,1.3591,-3.0555,14.2643,-18.7397,56.8534,79.5173,1.24,0,0.0,0.6532,0.063,0.6327,0.029,0.5773,0.6179,0.5375,0.1626,0.0,0.0938,-176.9417,-8.3395,1.0,280.887,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,45.00,48.00,3.0,9,0.6667,1.0,1.0,9,9,0.67,4.1879,2.2873,-6.4151,13.4854,1.2506,1.1596,4.7073,17.52,0,0.0,0.5724,0.0235,0.5875,0.0417,0.5773,0.6179,0.5375,0.1626,0.0,0.0415,-176.9417,-8.3395,0.3333,11.8098,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,54.00,57.00,3.0,9,1.0,1.0,1.0,9,9,0.0,1.7658,1.1629,-0.0397,9.3175,0.6279,1.5627,49.5115,1.98,1,20.0,0.5745,0.0191,0.655,0.0547,0.5773,0.6179,0.5375,0.1626,0.0,0.0558,-176.9417,-8.3395,0.8889,242.5929,2,1,1,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,78.00,81.00,3.0,9,1.0,1.0,1.0,9,9,0.0,3.0287,2.2042,-7.7002,7.5596,-0.4721,1.1275,46.6051,2.1,0,0.0,0.5557,0.0243,0.6555,0.0205,0.5773,0.6179,0.5375,0.1626,0.0,0.0475,-176.9417,-8.3395,0.4444,162.4249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,81.00,84.00,3.0,9,1.0,1.0,0.5,8,4,0.0,1.8879,1.516,-12.2993,7.288,-0.3462,1.1314,61.7921,1.59,2,40.0,0.6358,0.076,0.6315,0.0388,0.5773,0.6179,0.5375,0.1626,0.0,0.0926,-176.9417,-8.3395,0.3333,84.5965,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,99.00,102.00,3.0,9,0.6667,1.0,1.0,9,9,1.0,1.9105,1.1399,8.595,12.9284,16.8887,56.2512,70.4169,1.4,0,0.0,0.5645,0.0294,0.6346,0.03,0.5773,0.6179,0.5375,0.1626,0.0,0.0353,-176.9417,-8.3395,1.0,206.8045,1,1,0,,,,,,,,,,,,clear,
sample2.mp4,102.00,105.00,3.0,9,0.8889,1.0,0.8889,9,8,0.33,1.1448,1.3716,-5.6088,11.5818,2.2769,1.4907,78.3579,1.26,2,40.0,0.5878,0.0707,0.6162,0.0627,0.5773,0.6179,0.5375,0.1626,0.1111,0.0757,-176.9417,-8.3395,0.8889,203.8449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,108.00,111.00,3.0,9,1.0,1.0,1.0,9,9,0.0,2.6093,2.9953,-8.0173,8.1592,0.4599,1.5691,33.9766,2.86,1,20.0,0.5605,0.0378,0.6641,0.0182,0.5773,0.6179,0.5375,0.1626,0.0,0.0607,-176.9417,-8.3395,0.3333,85.0706,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,114.00,117.00,3.0,9,1.0,1.0,1.0,9,9,0.0,1.9526,1.155,-13.5787,7.6936,1.5762,1.0311,17.9049,5.29,2,40.0,0.526,0.0287,0.6533,0.0293,0.5773,0.6179,0.5375,0.1626,0.0,0.0686,-176.9417,-8.3395,0.7778,278.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,117.00,120.00,3.0,9,1.0,1.0,1.0,7,7,0.0,6.2978,1.3095,-10.9123,3.5663,1.0187,1.0194,2.4831,28.71,1,20.0,0.5669,0.0357,0.6295,0.0481,0.5773,0.6179,0.5375,0.1626,0.0,0.0522,-176.9417,-8.3395,0.0,5.3418,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,123.00,126.00,3.0,9,0.7778,1.0,0.8889,9,8,0.67,1.9202,0.8219,0.1852,13.4734,-19.695,56.5073,48.9487,2.0,2,40.0,0.576,0.0454,0.6477,0.0394,0.5773,0.6179,0.5375,0.1626,0.0,0.0603,-176.9417,-8.3395,0.5556,52.0345,2,1,1,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,159.00,162.00,3.0,9,1.0,1.0,1.0,9,9,0.0,1.4409,1.0239,-13.6081,4.7428,4.568,0.8107,31.8908,3.04,0,0.0,0.5628,0.0241,0.641,0.0151,0.5773,0.6179,0.5375,0.1626,0.0,0.0358,-176.9417,-8.3395,0.2222,84.6032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,162.00,165.00,3.0,9,0.6667,1.0,1.0,9,9,1.0,2.3007,1.5065,0.9882,9.618,1.5866,2.178,33.514,2.9,1,20.0,0.5553,0.0522,0.6545,0.0271,0.5773,0.6179,0.5375,0.1626,0.0,0.0673,-176.9417,-8.3395,0.6667,200.491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,198.00,201.00,3.0,9,0.5556,1.0,1.0,9,9,1.33,3.1883,2.8319,-9.8817,10.1895,3.2422,2.9926,34.1978,2.84,1,20.0,0.5783,0.0331,0.5813,0.1544,0.5773,0.6179,0.5375,0.1626,0.3333,0.1515,-176.9417,-8.3395,0.8889,314.6815,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,216.00,219.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.6602,1.6828,-11.5737,14.2607,1.4589,1.0723,66.1167,1.49,1,20.0,0.5609,0.0431,0.6112,0.0416,0.5773,0.6179,0.5375,0.1626,0.0,0.0582,-176.9417,-8.3395,0.7778,127.0759,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,222.00,225.00,3.0,9,0.7778,1.0,1.0,8,8,0.67,4.3004,3.3978,-3.1625,9.9619,3.1671,2.284,33.1201,2.93,2,40.0,0.5505,0.0209,0.6599,0.1021,0.5773,0.6179,0.5375,0.1626,0.125,0.0814,-176.9417,-8.3395,0.3333,85.9457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,228.00,231.00,3.0,9,1.0,1.0,1.0,9,9,0.0,1.6885,1.1429,-10.9579,5.9739,1.9207,1.3384,18.7547,5.06,1,20.0,0.5697,0.0371,0.6531,0.0244,0.5773,0.6179,0.5375,0.1626,0.0,0.0511,-176.9417,-8.3395,0.6667,199.9622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample2.mp4,240.00,243.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,3.6804,1.578,-13.2978,6.6335,20.7576,56.2603,18.0323,5.25,0,0.0,0.528,0.0442,0.6543,0.0226,0.5773,0.6179,0.5375,0.1626,0.0,0.071,-176.9417,-8.3395,0.1111,6.7369,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample2.mp4,261.00,264.00,3.0,9,0.7778,1.0,1.0,9,9,0.36,18.9441,32.2156,-10.0317,9.2557,2.4342,2.6134,30.3022,3.19,1,20.0,0.5727,0.0137,0.616,0.0501,0.5773,0.6179,0.5375,0.1626,0.0,0.0427,-176.9417,-8.3395,0.8889,217.7105,1,1,0,0,0,0,0,0,0,1,0,0,0,0,clear,
sample30.mp4,165.00,168.00,3.0,9,0.0,1.0,0.0,9,0,3.0,3.2463,0.6885,15.5679,4.3609,2.3931,0.7274,2.2775,30.51,1,20.0,0.7334,0.0551,1.0314,0.1202,0.7453,0.9688,0.2775,0.15,0.2222,0.1305,177.8101,24.2708,0.3333,8.9102,2,1,1,,,,,,,,,,,,clear,
sample30.mp4,183.00,186.00,3.0,9,1.0,1.0,0.0,0,0,0.0,1.7952,1.4274,25.6522,3.1317,-1.6492,1.7086,31.7514,3.05,0,0.0,,,,,0.7453,0.9688,0.2775,0.15,0.0,,177.8101,24.2708,0.1111,42.6424,1,1,0,,,,,,,,,,,,clear,
sample32.mp4,78.00,81.00,3.0,9,0.0,1.0,0.0,9,0,3.0,1.7179,1.1922,-22.7878,2.3712,-0.0004,1.6449,46.2515,2.12,2,40.0,0.8946,0.0492,1.028,0.1279,0.8611,0.9758,0.1953,0.0687,0.2222,0.1287,-176.2546,16.3158,1.0,251.3921,2,1,1,,,,,,,,,,,,clear,
sample33.mp4,33.00,36.00,3.0,9,0.6667,1.0,0.75,8,6,1.01,1.1599,0.6661,-7.2508,9.7862,-3.7208,2.5648,63.0147,1.56,1,20.0,0.6239,0.047,1.0092,0.1296,0.6266,0.9747,0.3491,0.2069,0.125,0.1135,-177.5857,-0.4221,0.6667,125.8154,1,1,0,,,,,,,,,,,,clear,
sample33.mp4,204.00,207.00,3.0,9,0.5556,1.0,0.6667,6,4,1.2,1.9127,0.9995,-9.3895,8.6983,-3.6155,4.1543,18.7228,5.07,2,40.0,0.6447,0.0531,0.9802,0.0998,0.6266,0.9747,0.3491,0.2069,0.1667,0.0977,-177.5857,-0.4221,0.4444,49.0271,2,1,1,,,,,,,,,,,,clear,
sample33.mp4,210.00,213.00,3.0,9,0.1111,1.0,0.4286,7,3,2.51,0.9811,0.761,-12.9568,12.6863,-3.902,2.1304,79.6752,1.24,0,0.0,0.718,0.1289,0.9323,0.083,0.6266,0.9747,0.3491,0.2069,0.1429,0.1467,-177.5857,-0.4221,0.8889,206.6326,1,1,0,,,,,,,,,,,,clear,
